gid,UF,nome,PIB,PIB_percapita,classe
2821,MINAS GERAIS,Resplendor,154419.0156,8769.820313,1
5532,TOCANTINS,Pedro Afonso,219720.2188,20423.89063,2
4977,SANTA CATARINA,Timbó,857392.6875,24286.67969,3
5354,PIAUÍ,São Gonçalo do Piauí,15585.75195,3475.080078,1
5094,SÃO PAULO,Vargem Grande Paulista,632840.3125,14140.41992,2
4258,SÃO PAULO,Cássia dos Coqueiros,39400.17188,14395.38965,2
2064,RIO GRANDE DO NORTE,Baía Formosa,154971.2188,17588.38086,2
2853,PERNAMBUCO,Goiana,634199.5625,8521.44043,1
384,RIO GRANDE DO SUL,Cerro Branco,54877.24219,11743.46973,2
5418,PIAUÍ,Joca Marques,15076.13086,2685.449951,1
3927,PARANÁ,São João do Caiuá,45573.42969,7407.899902,1
2871,PERNAMBUCO,Iguaraci,45478.78906,3668.530029,1
662,RIO GRANDE DO SUL,Garruchos,218234.1406,62192.69141,4
4001,MATO GROSSO,Santa Carmem,182842.8906,39983.14063,3
4514,BAHIA,Itapetinga,658192.25,9873.129883,2
3244,MINAS GERAIS,Seritinga,13994.18945,7697.569824,1
3262,MINAS GERAIS,Taparuba,18789.33203,5597.060059,1
2044,RIO GRANDE DO NORTE,Bodó,16126.94141,6221.810059,1
297,RIO GRANDE DO SUL,São Vendelino,28861.82617,15262.73047,2
1377,MATO GROSSO DO SUL,Angélica,133023.9688,17819.68945,2
4104,PARANÁ,Santana do Itararé,45365.75,7963.089844,1
3717,PERNAMBUCO,Tacaratu,70767.14844,3183.26001,1
3883,PARANÁ,Teixeira Soares,85131.5625,8070.870117,1
4929,SANTA CATARINA,São Joaquim,309743.0938,12329.5498,2
5443,SANTA CATARINA,Palma Sola,118605.6172,14561.76953,2
4096,MATO GROSSO,Mirassol D'Oeste,301727.3125,11783.91992,2
301,RIO GRANDE DO SUL,Capão do Leão,318006.3438,13002.13965,2
2319,PARÁ,Rurópolis,107944.1719,2992.800049,1
3685,MINAS GERAIS,Machacalis,37748.45703,5340,1
1135,PIAUÍ,Sussuapara,23830.77539,4138.009766,1
854,GOIÁS,Hidrolândia,257722.5156,17510.69922,2
1625,MARANHÃO,Governador Edison Lobão,59880.09375,4013.139893,1
3276,MINAS GERAIS,Consolação,10992.83691,6281.620117,1
1814,MARANHÃO,Porto Franco,211566.1406,10847.87988,2
227,BAHIA,Umburanas,48177.48438,2818.060059,1
3891,PARANÁ,Carambeí,859779.375,49026.60156,3
3965,MATO GROSSO,Canabrava do Norte,61282.00391,11016,2
2584,MINAS GERAIS,Muzambinho,217759.7969,10660.91016,2
33,SÃO PAULO,Ribeirão Preto,14688064,26083.9707,3
1217,PIAUÍ,União,192874.375,4471.410156,1
3193,MINAS GERAIS,Cascalho Rico,33284.22266,11328.87012,2
4110,PARANÁ,Jaguariaíva,527268.25,15860.5498,2
3593,PERNAMBUCO,Água Preta,127078.7266,4127,1
4472,MINAS GERAIS,Lontra,29653.39258,3558.97998,1
5276,SANTA CATARINA,Cunhataí,23290.7207,11956.21973,2
3580,MINAS GERAIS,Itapecerica,155813.7031,7349.700195,1
4028,MATO GROSSO,Araputanga,230694.5781,14337.75977,2
2961,PARANÁ,Ibema,59509.87109,9685.849609,2
4901,BAHIA,Brejões,92945.00781,7467.859863,1
385,RIO GRANDE DO SUL,Vale do Sol,167418.7031,14851.2998,2
4943,SANTA CATARINA,Siderópolis,227415.1094,17537.99023,2
5207,SANTA CATARINA,Barra Velha,322263.875,16225.95996,2
836,GOIÁS,Nova Aurora,20509.70117,9284.610352,1
5223,SANTA CATARINA,Brusque,2431683.25,23774.76953,3
1226,GOIÁS,Portelândia,103158.1406,31062.36914,3
2818,MINAS GERAIS,Recreio,59628.3125,5658.410156,1
3693,MINAS GERAIS,Mantena,191780.3906,6953.600098,1
4888,SÃO PAULO,Timburi,29524.64844,11587.37988,2
3402,MINAS GERAIS,Wenceslau Braz,16090.56836,6258.490234,1
34,RIO GRANDE DO SUL,Três Cachoeiras,87440.05469,7933.22998,1
4365,SÃO PAULO,Vitória Brasil,17446.89453,10497.53027,2
2963,PARANÁ,Guaraniaçu,165406.5156,10234.91992,2
1120,PIAUÍ,Francisco Santos,33827.10938,4068.199951,1
4931,SANTA CATARINA,São José do Cedro,258714.3594,18277.24023,2
897,PIAUÍ,Jerumenha,16912.27539,3766.649902,1
2568,PERNAMBUCO,Venturosa,79114.10938,4735.669922,1
5216,SANTA CATARINA,Bom Jesus,58548.26172,24123.7207,3
1882,CEARÁ,Pedra Branca,132454.375,3142.300049,1
3369,MINAS GERAIS,Dores de Campos,79840.85938,8129.609863,1
3688,MINAS GERAIS,Malacacheta,88030.60156,4841.899902,1
5228,TOCANTINS,Centenário,17933.32617,7216.629883,1
5026,TOCANTINS,Santa Tereza do Tocantins,16738.83203,7003.700195,1
5409,TOCANTINS,Dois Irmãos do Tocantins,57289.57031,7897.649902,1
4383,BAHIA,Coaraci,88990.53125,3995.26001,1
5113,PARANÁ,Porto Vitória,35696.4375,9312.919922,1
2833,MINAS GERAIS,Rio Novo,54647.14063,5876.040039,1
1604,MARANHÃO,Duque Bacelar,31129.71484,2875.189941,1
1160,BAHIA,Marcionílio Souza,41508.33203,3752.669922,1
165,BAHIA,Queimadas,95227.76563,3314.689941,1
3946,RONDÔNIA,São Felipe D'Oeste,71718.96875,11185.12012,2
894,PIAUÍ,Bom Jesus,203856.9844,9938.910156,2
4765,SÃO PAULO,Presidente Venceslau,432351.5938,11247.73047,2
1630,MARANHÃO,Graça Aranha,23405.9707,3617.620117,1
564,RIO GRANDE DO SUL,Tunas,48574.01953,10673.25977,2
5093,SÃO PAULO,Vargem,60099.21484,8467.05957,1
3811,PARANÁ,Arapuã,38814.89063,9662.660156,2
4062,PARANÁ,Pitangueiras,36812.24219,13044.74023,2
5411,TOCANTINS,Porto Nacional,487393.9375,10431.79004,2
4130,MATO GROSSO,Campo Novo do Parecis,1389985.25,58442.03125,4
2656,PARANÁ,Adrianópolis,67600.63281,9860.070313,2
2194,PARAÍBA,Salgadinho,12675.4834,3603.040039,1
526,RIO GRANDE DO SUL,Lajeado do Bugre,23565.0957,8902.570313,1
4031,MATO GROSSO,Nova Monte Verde,168346.625,19570.64063,2
5547,TOCANTINS,Colinas do Tocantins,243218.1719,7931.200195,1
822,ALAGOAS,Olho D'Água do Casado,27759.36719,3259.290039,1
4495,BAHIA,Itabela,201399.0938,7541.910156,1
293,RIO GRANDE DO SUL,Harmonia,73449.27344,19405.35938,2
2691,MINAS GERAIS,Açucena,52611.05078,4611.359863,1
17,RIO GRANDE DO SUL,Mariano Moro,23514.30859,10205.86035,2
1049,GOIÁS,Maurilândia,98095.10156,8453.55957,1
568,RIO GRANDE DO SUL,Sentinela do Sul,71049.21875,12691.88965,2
1537,CEARÁ,Ipaumirim,42898.66406,3575.189941,1
3264,PERNAMBUCO,Lagoa do Itaenga,163927.3281,7950.689941,1
4573,SÃO PAULO,Itararé,550863.0625,10714.67969,2
455,RIO GRANDE DO SUL,Sertão Santana,94106.14063,15289.37988,2
124,BAHIA,Salvador,32824228,10948.5,2
4172,PARANÁ,Ivaiporã,324679.1875,10096.69043,2
1491,CEARÁ,Barbalha,361385.0938,6817.169922,1
3345,MINAS GERAIS,Várzea da Palma,602603.0625,16594.23047,2
4235,SÃO PAULO,Buritizal,245243.7969,59873.96875,4
3935,PARANÁ,Inajá,25419.07031,8838.339844,1
1250,GOIÁS,Santa Helena de Goiás,511819.8438,14085.75,2
4351,SÃO PAULO,Ubatuba,843726.0625,10404.04004,2
1411,CEARÁ,Aracoiaba,95183.41406,3754.620117,1
2300,PARÁ,Novo Repartimento,237766.7813,4263.959961,1
4063,PARANÁ,Arapongas,1918444.875,18621.16016,2
311,RIO GRANDE DO SUL,Butiá,198340.6719,9812.530273,2
4639,SÃO PAULO,Macedônia,37272.37109,10985.08008,2
4611,BAHIA,Jussiape,28544.64453,3549,1
4294,SÃO PAULO,Emilianópolis,31979.79492,10043.91016,2
3483,PARANÁ,Virmond,39093.01953,9350.160156,1
4965,SÃO PAULO,Hortolândia,4855737.5,23588.0293,3
1762,RIO GRANDE DO NORTE,Marcelino Vieira,36583.61719,4391.259766,1
1845,RIO DE JANEIRO,Nilópolis,1503782.75,9433.549805,1
1980,MARANHÃO,Barão de Grajaú,73868.29688,4286.939941,1
2298,PARÁ,Nova Timboteua,44749.25391,3529.959961,1
713,ALAGOAS,Paulo Jacinto,24402.88086,3139.850098,1
2589,MINAS GERAIS,Natércia,46966.28906,9839.990234,2
5293,PIAUÍ,Antônio Almeida,22826.05273,6986.850098,1
2181,PARAÍBA,Lastro,12315.78809,4255.629883,1
5491,PIAUÍ,Santa Cruz dos Milagres,13804.08301,3993.080078,1
1198,SERGIPE,Telha,16041.54199,5403.009766,1
1339,PIAUÍ,Ipiranga do Piauí,33577.50781,3447.73999,1
1422,ESPIRITO SANTO,Guarapari,924333.0625,8842.419922,1
4105,PARANÁ,Jaboti,33912.83984,6390.209961,1
4656,SÃO PAULO,Miracatu,169384.6875,7116.700195,1
1290,RIO GRANDE DO SUL,Cidreira,118177.3047,9943.400391,2
3148,MINAS GERAIS,São José da Safira,18445.08789,4533.080078,1
2958,PERNAMBUCO,Cupira,92327.23438,4052.459961,1
1313,GOIÁS,São Luís de Montes Belos,345585.9063,12434.28027,2
3042,MINAS GERAIS,São Félix de Minas,19402.95703,5569.160156,1
926,PIAUÍ,Santo Antônio de Lisboa,28596.89258,4794.109863,1
3955,PARANÁ,Santo Inácio,127319.7422,25690.01953,3
3310,MINAS GERAIS,Tapiraí,28785.10547,15246.34961,2
786,ALAGOAS,Pilar,174139.0625,5332.689941,1
1714,CEARÁ,Missão Velha,136965.0469,3898.25,1
812,ALAGOAS,Cacimbinhas,39280.74219,3857.860107,1
691,ALAGOAS,Jacuípe,29361.7168,4167.740234,1
614,RIO GRANDE DO SUL,Planalto,93892.36719,8747.19043,1
1817,MARANHÃO,Presidente Juscelino,38451.57031,3105.439941,1
1248,GOIÁS,Santa Cruz de Goiás,59210.90625,16089.91992,2
4286,SÃO PAULO,Dolcinópolis,21796.19727,9593.400391,1
1681,RIO GRANDE DO NORTE,Lagoa D'Anta,28359.14258,4600.77002,1
2567,PERNAMBUCO,Tuparetama,36445.79688,4199.790039,1
1945,RIO DE JANEIRO,Petrópolis,5831205,18504.76953,2
2633,PERNAMBUCO,Camaragibe,618538.0625,4319.100098,1
1023,GOIÁS,Gameleira de Goiás,77272.77344,21572.51953,2
840,GOIÁS,Aragarças,88645.01563,4956.939941,1
4623,SÃO PAULO,Lavrinhas,58571.69141,8364.990234,1
843,GOIÁS,Arenópolis,35280.58203,10135.19043,2
103,RIO GRANDE DO SUL,Capitão,31977.71875,11869.98047,2
3342,MINAS GERAIS,Vargem Grande do Rio Pardo,21605.60547,4387.819824,1
5086,SÃO PAULO,Santos,22546134,54054.76172,4
2049,MARANHÃO,Bacabeira,95500.625,6132.060059,1
5009,PIAUÍ,Novo Santo Antônio,11483.71191,3237.580078,1
4543,SÃO PAULO,Itaí,343309.7188,14249.36035,2
1582,CEARÁ,Guaramiranga,25825.75781,6345.399902,1
4551,BAHIA,Lençóis,52895.79297,5230.990234,1
4414,BAHIA,Aramari,36618.66797,3694.75,1
579,ESPIRITO SANTO,Ibitirama,62844.39063,6802.810059,1
3121,MINAS GERAIS,Careaçu,56834.83203,9041.490234,1
3788,SÃO PAULO,Ibaté,349127.375,11749.58984,2
4484,BAHIA,Ilhéus,1925639.875,8782.209961,1
3155,MINAS GERAIS,São Lourenço,370494.4375,8679.120117,1
3601,PERNAMBUCO,Araripina,342256.9688,4284.799805,1
3208,MINAS GERAIS,Chapada Gaúcha,72452.35938,6373.359863,1
3982,MATO GROSSO,Cotriguaçu,135221.4844,9035.849609,1
3391,MINAS GERAIS,Vermelho Novo,25643.00781,5458.279785,1
464,RIO GRANDE DO SUL,Veranópolis,639887.625,24497.06055,3
4408,BAHIA,Antônio Gonçalves,33189.39844,2952.790039,1
1985,RIO GRANDE DO NORTE,José da Penha,27978.04297,4529.390137,1
4711,SÃO PAULO,Panorama,123048.6172,8441.290039,1
689,SÃO PAULO,Águas de Santa Bárbara,101069.8906,18009.59961,2
410,RIO GRANDE DO SUL,Eugênio de Castro,79817.07813,25889.41992,3
927,GOIÁS,Buritinópolis,15364.06641,4300.049805,1
1610,ESPIRITO SANTO,Atilio Vivacqua,98105.61719,10480.25,2
1390,MATO GROSSO DO SUL,Camapuã,231829.2656,17131.92969,2
4215,SÃO PAULO,Barra do Chapéu,33205.44922,6197.359863,1
1961,CEARÁ,Solonópole,85114.35938,4722.02002,1
1626,MARANHÃO,Governador Eugênio Barros,51424.3125,3116.060059,1
5526,SANTA CATARINA,Santa Terezinha do Progresso,38022.19922,12417.44043,2
4139,BAHIA,Abaíra,29147.60742,3304.340088,1
3083,MINAS GERAIS,São João do Oriente,47056.51172,5789.430176,1
5455,SANTA CATARINA,Balneário Piçarras,237103.5156,15971.94043,2
1187,GOIÁS,Paraúna,259728.625,22946.25,3
1565,CEARÁ,Crato,726944.0625,6226.02002,1
818,ALAGOAS,Minador do Negrão,22713.85156,4292.109863,1
183,BAHIA,Souto Soares,53800.07031,2772.199951,1
2373,PARÁ,Sapucaia,43872.19531,7821.75,1
5468,SANTA CATARINA,Planalto Alegre,29832.25391,10781.44043,2
1578,CEARÁ,Granjeiro,19908.97461,3982.590088,1
2504,PARAÍBA,Ingá,74695.01563,3976.52002,1
3178,PARANÁ,Douradina,205852.8906,30038.35938,3
777,ALAGOAS,Anadia,72170.72656,4068.25,1
2007,RIO DE JANEIRO,São Fidélis,381657.5938,9722.269531,2
609,RIO GRANDE DO SUL,Portão,609619.625,19791.56055,2
728,GOIÁS,Americano do Brasil,59193.86328,12344.91016,2
4405,GOIÁS,Taquaral de Goiás,31021.49609,8937.339844,1
1838,RIO GRANDE DO NORTE,Areia Branca,352249.375,13871.36035,2
5542,TOCANTINS,Presidente Kennedy,56594.68359,14956.30957,2
3836,RONDÔNIA,Pimenta Bueno,513631.9063,15113.92969,2
5454,SANTA CATARINA,Petrolândia,102293.9766,16531.01953,2
1944,RIO DE JANEIRO,Areal,196890.1563,16432.16016,2
827,ALAGOAS,Senador Rui Palmeira,35231.92578,2687.409912,1
490,RIO GRANDE DO SUL,Água Santa,79701.85156,22023.16992,2
4830,BAHIA,Barro Alto,41433.26563,2923.600098,1
4470,BAHIA,Ibipitanga,43890.1875,3046.23999,1
5055,SÃO PAULO,Jandira,1409889.375,12573.7002,2
945,PIAUÍ,São Raimundo Nonato,155153.0625,4816.169922,1
1823,RIO GRANDE DO NORTE,Pendências,104648.1563,8028.859863,1
442,RIO GRANDE DO SUL,Formigueiro,95122.9375,13185.87988,2
1798,RIO DE JANEIRO,Natividade,187612.1875,12177.87012,2
966,GOIÁS,Córrego do Ouro,29560.24023,11231.08984,2
908,GOIÁS,Ivolândia,30326.55469,11076.16992,2
4997,SANTA CATARINA,Witmarsum,57898.19922,16154.62988,2
3498,MINAS GERAIS,Guapé,110514.6406,8201.459961,1
5405,TOCANTINS,São Valério,46077.22656,9184.219727,1
4848,SÃO PAULO,São José do Barreiro,31528.94531,7022.040039,1
5082,SÃO PAULO,Rio Grande da Serra,421630.7813,10134.87012,2
4335,BAHIA,Canudos,53531.29688,3483.75,1
4606,BAHIA,João Dourado,97669.57813,4441.549805,1
3068,PARANÁ,Pérola,102002.0547,10553.75977,2
1555,CEARÁ,Cariús,58676.28125,3034.25,1
4424,SÃO PAULO,Areiópolis,88476.99219,7930.180176,1
1650,MARANHÃO,Itinga do Maranhão,137673.25,5269.790039,1
828,ALAGOAS,Pariconha,32510.77148,3084.810059,1
415,TOCANTINS,Miracema do Tocantins,560943.5625,28416.59961,3
3235,MINAS GERAIS,Sardoá,23739.7793,4334.450195,1
324,RIO GRANDE DO SUL,Putinga,65779.69531,15506.75977,2
431,RIO GRANDE DO SUL,Nova Palma,130462.4375,19492.36914,2
1239,SERGIPE,Poço Verde,98134.26563,4484.700195,1
3014,MINAS GERAIS,Campo Azul,20342.54492,5060.330078,1
1645,RIO GRANDE DO NORTE,Lagoa Salgada,31882.9707,4280.169922,1
1124,GOIÁS,Turvelândia,175399.2188,43116.82031,3
1423,ESPIRITO SANTO,Divino de São Lourenço,34397.96875,6864.490234,1
2392,PARÁ,Tucuruí,2170090,22602.75,3
1392,MATO GROSSO DO SUL,Caracol,74384.76563,13982.09961,2
1310,GOIÁS,São Francisco de Goiás,38083.13672,6540.120117,1
1209,SERGIPE,Itabaiana,665967.625,7693.359863,1
4400,BAHIA,Cristópolis,47487.67188,3325.699951,1
2016,CEARÁ,Jaguaretama,82730.83594,4493.549805,1
1986,RIO DE JANEIRO,São João de Meriti,4000292.25,8514.389648,1
257,BAHIA,Ribeira do Pombal,244964.375,4972.580078,1
5139,TOCANTINS,Filadélfia,58334.25391,7311.890137,1
610,RIO GRANDE DO SUL,Capela de Santana,89798.73438,7729.939941,1
562,RIO GRANDE DO SUL,Restinga Seca,227745.25,14337.12988,2
1176,PIAUÍ,São Miguel do Tapuio,56574.91016,2852.850098,1
4647,SÃO PAULO,Marinópolis,26659.51367,12353.80957,2
501,RIO GRANDE DO SUL,Itati,17316.42773,6366.330078,1
622,RIO GRANDE DO SUL,Rio dos Índios,41633.12109,9931.570313,2
2489,MARANHÃO,São Luís Gonzaga do Maranhão,96742.39844,4867.049805,1
5023,TOCANTINS,Almas,40679.22266,5349.009766,1
1196,PIAUÍ,Campo Alegre do Fidalgo,13968.11035,3005.830078,1
2598,MINAS GERAIS,Nova Porteirinha,64863.10938,8537.990234,1
2491,MARANHÃO,São Pedro da Água Branca,65256.91797,5683.910156,1
3638,MINAS GERAIS,Juiz de Fora,7423138,14093.50977,2
5389,SANTA CATARINA,Major Vieira,126102.9141,16430.34961,2
2361,PARAÍBA,São Francisco,14183.7207,4002.179932,1
4661,SÃO PAULO,Mococa,1053969.625,15337.61035,2
73,BAHIA,Retirolândia,54673.39063,4634.120117,1
3941,RONDÔNIA,Monte Negro,145329.3125,11436.0498,2
436,RIO GRANDE DO SUL,Bagé,1165896.5,10072.98047,2
4116,PARANÁ,Mandaguari,427174.375,12902.05957,2
1379,MATO GROSSO DO SUL,Aparecida do Taboado,349331.9375,16938.94922,2
1906,CEARÁ,Reriutaba,70465.125,3624,1
698,PIAUÍ,João Costa,11626.99414,3507.389893,1
4321,BAHIA,Caldeirão Grande,43519.43359,3125.949951,1
2224,PARÁ,Cachoeira do Piriá,47205.38672,2514,1
3936,PARANÁ,Itaguajé,38368.25391,8360.919922,1
2993,MINAS GERAIS,Bueno Brandão,95530.29688,8520.360352,1
1127,GOIÁS,Uruana,125436.2344,8886.730469,1
3129,MINAS GERAIS,Carmo do Rio Claro,202915.625,10110.40039,2
2080,RIO GRANDE DO NORTE,Carnaubais,54461.64063,5607.660156,1
3386,MINAS GERAIS,Varzelândia,78314.78906,3961.090088,1
3826,RONDÔNIA,Colorado do Oeste,212184,11905.73047,2
2402,PARAÍBA,Picuí,78050.45313,4031.73999,1
618,RIO GRANDE DO SUL,Erval Seco,92426.96875,11277.08008,2
3814,PARANÁ,Pato Bragado,54275.88281,10971.46973,2
3255,MINAS GERAIS,Silvianópolis,61481.84766,9819.80957,2
4233,SÃO PAULO,Buri,246487.1094,13583.5498,2
2094,RIO GRANDE DO NORTE,Janduís,25795.89648,4637.879883,1
1855,CEARÁ,Milagres,104356.4375,3716.790039,1
1050,GOIÁS,Mimoso de Goiás,29721.85352,10106.04004,2
5163,SANTA CATARINA,Águas Frias,56920.30078,21552.56055,2
1629,MARANHÃO,Governador Nunes Freire,82837.78125,3378.379883,1
5185,PIAUÍ,Caxingó,19456.99414,3692.030029,1
1935,RIO DE JANEIRO,Comendador Levy Gasparian,150088.6406,16980.26953,2
4120,PARANÁ,Guaíra,327709.3438,11047.37988,2
272,BAHIA,Santana,116221.2031,4263.589844,1
3742,MINAS GERAIS,Mercês,54027.89453,4955.779785,1
5057,SÃO PAULO,Joanópolis,133914.7969,11989.86035,2
1931,RIO DE JANEIRO,Sumidouro,206854.375,13508.41992,2
2578,MINAS GERAIS,Morada Nova de Minas,76796.52344,8776.75,1
5397,SANTA CATARINA,Modelo,48248.37109,12493.11035,2
4762,SÃO PAULO,Presidente Bernardes,147201.0938,9569.700195,1
276,BAHIA,Santo Amaro,307409.6563,5265.040039,1
1302,PIAUÍ,Canavieira,14949.34375,3652.419922,1
195,RIO GRANDE DO SUL,Catuípe,153886.8906,16011.54004,2
2442,MARANHÃO,São João do Soter,46917.07031,2707.899902,1
5294,PIAUÍ,Demerval Lobão,35422.94141,2677.070068,1
755,ACRE,Manoel Urbano,61478.73047,8191.700195,1
878,GOIÁS,Ipameri,455039.1875,18943.39063,2
1325,RIO GRANDE DO SUL,Palmares do Sul,176851.2031,14740.05957,2
4914,SERGIPE,São Domingos,49973.58984,4734.589844,1
4194,SÃO PAULO,Anhumas,37064.92969,9390.660156,1
5070,TOCANTINS,Santa Rita do Tocantins,32751.5625,13778.53027,2
5498,AMAZONAS,Rio Preto da Eva,216235.5469,8054.370117,1
1326,SERGIPE,Japoatã,77486.83594,5524.120117,1
2229,PARÁ,Capitão Poço,160230.1563,3034.830078,1
552,RIO GRANDE DO SUL,Lagoa Vermelha,408302.0313,14460.33984,2
4230,SÃO PAULO,Braúna,40781.84375,8086.819824,1
2339,PARÁ,Prainha,109358.3516,4115.859863,1
2463,PARAÍBA,Rio Tinto,135686.1563,5703.970215,1
2593,MINAS GERAIS,Nova Belém,27054.96875,7659.959961,1
1261,SERGIPE,Santo Amaro das Brotas,67334.57813,5546.509766,1
3859,PARANÁ,Cruzeiro do Iguaçu,41468.54688,9815.040039,2
1636,MARANHÃO,Igarapé Grande,44660.35938,4015.860107,1
190,RIO GRANDE DO SUL,São Paulo das Missões,76172.80469,11256.50977,2
505,RIO GRANDE DO SUL,Colinas,28712.45313,11624.46973,2
1641,RIO DE JANEIRO,Laje do Muriaé,75228.75,9407.120117,1
2590,MINAS GERAIS,Nazareno,90727.48438,11206.45996,2
3594,PERNAMBUCO,Águas Belas,151340.6719,3814.800049,1
4809,SÃO PAULO,Santa Cruz da Esperança,31603.69141,18236.41016,2
3718,PERNAMBUCO,Tamandaré,112841.0313,5939.310059,1
3288,MINAS GERAIS,Coronel Xavier Chaves,26762.91797,8102.609863,1
3605,PERNAMBUCO,Santa Maria da Boa Vista,234438.7031,5615.970215,1
346,RIO GRANDE DO SUL,Sério,26267.97656,11004.59961,2
3351,MINAS GERAIS,Desterro do Melo,20436.48242,6189.120117,1
5265,SANTA CATARINA,Chapadão do Lageado,47381.17188,16440.38086,2
1258,ALAGOAS,Mata Grande,70679.97656,2792.679932,1
2294,PARÁ,Monte Alegre,253144.6563,3959.040039,1
3507,MINAS GERAIS,Guimarânia,77487.75,10582.87012,2
5419,PIAUÍ,Esperantina,133921.4844,3569.340088,1
1478,MATO GROSSO DO SUL,Ponta Porã,821485.875,10817.41992,2
2307,PARÁ,Palestina do Pará,30205.08594,4137.120117,1
1826,MARANHÃO,Santana do Maranhão,37810.55078,3385.01001,1
5145,TOCANTINS,Luzinópolis,16670.63672,5633.870117,1
554,RIO GRANDE DO SUL,Triunfo,5378394.5,211964.7969,5
3116,MINAS GERAIS,Caranaíba,17252.89258,4855.870117,1
1227,GOIÁS,Posse,189625.7656,6066.669922,1
1701,MARANHÃO,Maranhãozinho,56887.16797,4484.950195,1
1002,TOCANTINS,Esperantina,39419.85156,4667.830078,1
743,ALAGOAS,Messias,62115.51172,3906.879883,1
1858,CEARÁ,Nova Russas,120630.0703,3767.810059,1
3534,PARANÁ,Chopinzinho,249832,12800.74023,2
4493,BAHIA,Irará,126903.7813,4916.649902,1
4702,SÃO PAULO,Ouroeste,565069.375,74370.8125,4
2216,PARÁ,Bom Jesus do Tocantins,63053.15234,4638.649902,1
1553,CEARÁ,Cariré,64836.63672,3388.909912,1
2238,PARAÍBA,Bom Jesus,9674.919922,4197.359863,1
4437,CEARÁ,Itapipoca,530908.0625,4639.140137,1
3925,PARANÁ,Porto Amazonas,50780.39063,11679.01953,2
5448,SANTA CATARINA,Passo de Torres,51858.28125,9113.929688,1
5536,TOCANTINS,Pequizeiro,39278.32813,7901.490234,1
2868,MINAS GERAIS,Rodeiro,83837.41406,12723.83984,2
2614,MINAS GERAIS,Paraisópolis,275498.9375,14619.98047,2
2492,MARANHÃO,São Pedro dos Crentes,27159.71875,6553.990234,1
2867,MINAS GERAIS,Rochedo de Minas,16518.88281,7729.939941,1
5388,SANTA CATARINA,Major Gercino,35983.98047,12542.33984,2
4476,BAHIA,Ibirataia,104637.3594,4263.259766,1
4115,PARANÁ,Astorga,252335.9844,10027.66016,2
2001,RIO DE JANEIRO,Rio de Janeiro,175739344,28405.94922,3
1281,PIAUÍ,Oeiras,152384.3125,4198.720215,1
1839,SÃO PAULO,Monte Mor,1123404.75,24086.21094,3
370,RIO GRANDE DO SUL,Panambi,782521.625,20171.19922,2
3378,MINAS GERAIS,Engenheiro Navarro,36794.82813,5030.049805,1
1213,PIAUÍ,Curral Novo do Piauí,14465.60645,2825.870117,1
249,BAHIA,Xique-Xique,183536.2031,3866.360107,1
194,RIO GRANDE DO SUL,Coronel Barros,42935.82031,17024.50977,2
855,GOIÁS,Hidrolina,34949.49609,8331.230469,1
1809,MARANHÃO,Peritoró,55433.60547,2797.280029,1
5238,PIAUÍ,Lagoa de São Francisco,17828.19922,2623.340088,1
3800,PARANÁ,Campo Magro,176644.9531,7482.740234,1
2817,MINAS GERAIS,Raul Soares,150141.8125,6101.839844,1
3981,MATO GROSSO,Paranaíta,139865.9688,11546.76953,2
2704,MINAS GERAIS,Pescador,26321.71875,6271.560059,1
5504,AMAZONAS,Coari,1103350.125,16470.11914,2
3473,PERNAMBUCO,Paulista,1839665.75,5760.240234,1
1461,ESPIRITO SANTO,Linhares,2314608.25,17447.15039,2
134,RIO GRANDE DO SUL,Maratá,41028.81641,16140.37012,2
625,RIO GRANDE DO SUL,Itatiba do Sul,41907.83594,9269.589844,1
1693,RIO GRANDE DO NORTE,Monte Alegre,93939.8125,4379.890137,1
4041,PARANÁ,Rondon,168663.4688,17819.69922,2
1145,SERGIPE,Canhoba,21683.10156,5387.109863,1
4839,SÃO PAULO,São Bento do Sapucaí,91414.5625,8336.179688,1
